timestamp,epoch,glacier,subset,loss,point_annual_error,point_annual_mse,point_annual_n,point_summer_error,point_summer_mse,point_summer_n,point_winter_error,point_winter_mse,point_winter_n,reg_ti,total_annual_error,total_annual_mse,total_annual_n,total_summer_error,total_summer_mse,total_summer_n,total_winter_error,total_winter_mse,total_winter_n
2025-12-11 13:44:05.198000,43,Schwarzberg,val,0.669896,6.648523,0.4432349,15.0,0,,0,0,,0,0.04047018,3.7146163,0.6191027,6,1.1781487,0.2945372,4,3.793077,0.94826925,4
2025-12-11 13:44:05.712002,44,Schwarzberg,train,0.22176227,4.7992883,0.13856645,34.635284,0,,0,0,,0,0.04047018,3.0734184,0.17074546,18,2.2239935,0.1235552,18,2.3932045,0.1329558,18
2025-12-11 13:44:05.763498,44,Schwarzberg,val,0.6525346,6.4455605,0.42970404,15.0,0,,0,0,,0,0.039062932,3.6172957,0.6028826,6,1.1852422,0.29631054,4,3.7539325,0.9384831,4
2025-12-11 13:44:06.282585,45,Schwarzberg,train,0.22181146,4.876116,0.14078464,34.635284,0,,0,0,,0,0.039062932,2.9763217,0.16535121,18,2.1969457,0.122052535,18,2.3802314,0.13223508,18
2025-12-11 13:44:06.333700,45,Schwarzberg,val,0.6380435,6.2785616,0.4185708,15.0,0,,0,0,,0,0.03779293,3.5351448,0.58919084,6,1.1915227,0.29788068,4,3.7189062,0.92972654,4
2025-12-11 13:44:06.853629,46,Schwarzberg,train,0.22209555,4.9516964,0.14296682,34.635284,0,,0,0,,0,0.03779293,2.8956304,0.16086836,18,2.1757941,0.12087745,18,2.3690195,0.1316122,18
2025-12-11 13:44:06.905236,46,Schwarzberg,val,0.6263243,6.1460724,0.40973818,15.0,0,,0,0,,0,0.036658157,3.4681664,0.5780277,6,1.1967915,0.29919788,4,3.6882148,0.9220537,4
2025-12-11 13:44:07.417104,47,Schwarzberg,train,0.2224606,5.0210266,0.14496854,34.635284,0,,0,0,,0,0.036658157,2.8305643,0.15725358,18,2.1600995,0.120005526,18,2.3594408,0.13108005,18
2025-12-11 13:44:07.467355,47,Schwarzberg,val,0.61723614,6.0462027,0.4030802,15.0,0,,0,0,,0,0.035654213,3.415967,0.56932783,6,1.2008909,0.30022272,4,3.661868,0.915467,4
2025-12-11 13:44:07.974115,48,Schwarzberg,train,0.22278042,5.0801353,0.14667514,34.635284,0,,0,0,,0,0.035654213,2.7803342,0.15446301,18,2.1493845,0.119410254,18,2.3514717,0.13063732,18
2025-12-11 13:44:08.025397,48,Schwarzberg,val,0.6106329,5.976993,0.39846623,15.0,0,,0,0,,0,0.034774568,3.378069,0.5630115,6,1.203733,0.30093324,4,3.6399064,0.9099766,4
2025-12-11 13:44:08.534788,49,Schwarzberg,train,0.22295654,5.1261234,0.14800292,34.635284,0,,0,0,,0,0.034774568,2.7439632,0.15244241,18,2.1432154,0.11906753,18,2.3450465,0.13028036,18
2025-12-11 13:44:08.584204,49,Schwarzberg,val,0.6063562,5.9364123,0.39576083,15.0,0,,0,0,,0,0.03401085,3.353837,0.55897284,6,1.2052963,0.30132407,4,3.6221933,0.90554833,4
2025-12-11 13:44:09.091342,50,Schwarzberg,train,0.2229228,5.1572857,0.14890265,34.635284,0,,0,0,,0,0.03401085,2.7204099,0.15113388,18,2.141228,0.11895711,18,2.340034,0.13000189,18
2025-12-11 13:44:09.141343,50,Schwarzberg,val,0.60424066,5.922394,0.39482626,15.0,0,,0,0,,0,0.033353698,3.3424497,0.55707496,6,1.2056139,0.30140346,4,3.6085153,0.9021288,4
2025-12-11 13:44:09.645988,51,Schwarzberg,train,0.22264567,5.1730666,0.14935829,34.635284,0,,0,0,,0,0.033353698,2.7086318,0.15047954,18,2.143119,0.11906217,18,2.3363106,0.12979503,18
2025-12-11 13:44:09.696627,51,Schwarzberg,val,0.60413015,5.9330206,0.39553472,15.0,0,,0,0,,0,0.03279354,3.343029,0.5571715,6,1.204763,0.30119076,4,3.598627,0.8996568,4
2025-12-11 13:44:10.205978,52,Schwarzberg,train,0.2221196,5.1738605,0.1493812,34.635284,0,,0,0,,0,0.03279354,2.7076716,0.15042621,18,2.1486576,0.119369864,18,2.3337445,0.12965247,18
2025-12-11 13:44:10.257275,52,Schwarzberg,val,0.6058602,5.9662876,0.39775252,15.0,0,,0,0,,0,0.03232071,3.354596,0.5590993,6,1.2028621,0.30071554,4,3.5922174,0.89805436,4
2025-12-11 13:44:10.763132,53,Schwarzberg,train,0.22136563,5.1609793,0.14900929,34.635284,0,,0,0,,0,0.03232071,2.71657,0.15092055,18,2.1576388,0.11986882,18,2.3322053,0.12956697,18
2025-12-11 13:44:10.813905,53,Schwarzberg,val,0.60926694,6.020232,0.40134883,15.0,0,,0,0,,0,0.031925105,3.376101,0.5626835,6,1.2000568,0.3000142,4,3.5889297,0.8972324,4
2025-12-11 13:44:11.324260,54,Schwarzberg,train,0.2204226,5.1363544,0.14829832,34.635284,0,,0,0,,0,0.031925105,2.7343965,0.15191092,18,2.1698956,0.12054976,18,2.3315568,0.12953094,18
2025-12-11 13:44:11.373318,54,Schwarzberg,val,0.6141802,6.0928297,0.40618867,15.0,0,,0,0,,0,0.031595994,3.4064164,0.5677361,6,1.1965132,0.2991283,4,3.588365,0.89709127,4
2025-12-11 13:44:11.882661,55,Schwarzberg,train,0.21934158,5.102365,0.14731696,34.635284,0,,0,0,,0,0.031595994,2.7602222,0.15334567,18,2.1852622,0.121403456,18,2.3316684,0.12953714,18
2025-12-11 13:44:11.934235,55,Schwarzberg,val,0.62041616,6.1818943,0.4121263,15.0,0,,0,0,,0,0.031322263,3.444292,0.5740487,6,1.1924169,0.29810423,4,3.5900936,0.8975234,4
2025-12-11 13:44:12.446098,56,Schwarzberg,train,0.21818078,5.061664,0.14614184,34.635284,0,,0,0,,0,0.031322263,2.7930555,0.15516976,18,2.203536,0.12241867,18,2.3324058,0.1295781,18
2025-12-11 13:44:12.496183,56,Schwarzberg,val,0.6277805,6.285102,0.41900682,15.0,0,,0,0,,0,0.03109265,3.488427,0.5814045,6,1.1879537,0.29698843,4,3.5936694,0.89841735,4
2025-12-11 13:44:13.002191,57,Schwarzberg,train,0.21699789,5.016911,0.14484972,34.635284,0,,0,0,,0,0.03109265,2.8318753,0.15732642,18,2.2244778,0.1235821,18,2.3336418,0.12964676,18
2025-12-11 13:44:13.051743,57,Schwarzberg,val,0.63606304,6.3999176,0.4266612,15.0,0,,0,0,,0,0.030895889,3.5374496,0.58957493,6,1.1833031,0.29582578,4,3.5986362,0.89965904,4
2025-12-11 13:44:13.559948,58,Schwarzberg,train,0.21584643,4.9706416,0.14351381,34.635284,0,,0,0,,0,0.030895889,2.8755772,0.15975429,18,2.2477825,0.124876805,18,2.3352516,0.1297362,18
2025-12-11 13:44:13.613343,58,Schwarzberg,val,0.64504474,6.523674,0.4349116,15.0,0,,0,0,,0,0.03072084,3.5899785,0.5983298,6,1.1786289,0.29465723,4,3.6045442,0.90113604,4
2025-12-11 13:44:14.131152,59,Schwarzberg,train,0.214771,4.925105,0.14219907,34.635284,0,,0,0,,0,0.03072084,2.92299,0.16238834,18,2.2730834,0.12628241,18,2.3371203,0.12984002,18
2025-12-11 13:44:14.182875,59,Schwarzberg,val,0.6544921,6.653494,0.4435663,15.0,0,,0,0,,0,0.030556891,3.644589,0.60743153,6,1.1740764,0.2935191,4,3.6109533,0.90273833,4
2025-12-11 13:44:14.695740,60,Schwarzberg,train,0.2138044,4.8821573,0.14095907,34.635284,0,,0,0,,0,0.030556891,2.9728463,0.16515812,18,2.2999423,0.12777457,18,2.3391309,0.12995172,18
2025-12-11 13:44:14.744423,60,Schwarzberg,val,0.6641679,6.7864246,0.45242834,15.0,0,,0,0,,0,0.03039453,3.6998801,0.6166467,6,1.1697631,0.29244077,4,3.6174483,0.9043621,4
